,price,amount
218,26378.73,141946.8771
219,26379.27,122458.4334
220,26379.54,232726.164
221,26379.9,104288.538
222,26379.9,148342.971
223,26377.65,762519.2445
224,26377.56,183265.42520000003
225,26378.82,205227.21959999998
226,26378.64,123041.7008
227,26379.0,310861.86
228,26379.09,105135.3287
229,26379.45,252539.26799999998
230,26379.72,251047.00199999998
231,26379.81,585661.0929
232,26379.9,481667.663
233,26380.62,102884.41799999999
234,26383.5,159414.97
235,26385.12,132863.7376
236,26387.19,104815.7825
237,26387.460000000003,168586.55000000002
238,26387.64,559740.4836
239,26388.0,1707186.32
240,26388.18,266168.7756
241,26371.89,214579.2783
242,26376.75,131971.67250000002
243,26376.75,132469.9
244,26379.27,101325.7071
245,26380.530000000002,117393.3585
246,26381.25,136391.0625
247,26381.160000000003,391936.10040000005
248,26383.59,142911.1125
249,26380.89,201403.4391
250,26380.98,431475.58400000003
251,26375.22,375172.8516
252,26376.39,233665.5083
253,26380.8,101360.89600000001
254,26387.010000000002,360299.9621
255,26389.710000000003,213668.6853
256,26389.8,128752.902
257,26391.600000000002,152220.884
258,26386.92,252464.18680000002
259,26386.29,501251.5557
260,26386.38,202412.8528
261,26386.38,354515.6744
262,26386.739999999998,112466.14959999999
263,26392.05,230783.815
264,26391.600000000002,152338.18000000002
265,26392.5,324011.925
266,26390.160000000003,187370.136
267,26390.160000000003,102012.62960000001
268,26390.160000000003,121951.8616
269,26391.960000000003,227264.1
270,26391.960000000003,100846.6116
271,26394.210000000003,139742.6785
272,26394.3,299633.95900000003
273,26394.39,100122.7194
274,26394.75,147018.7575
275,26395.2,117781.248
276,26397.0,206131.24
277,26394.39,1038589.9194
278,26398.8,118765.26800000001
279,26399.61,143027.22040000002
280,26399.7,338062.825
281,26400.600000000002,304017.576
282,26401.5,194755.065
283,26402.31,161112.7628
284,26402.760000000002,127437.32160000001
285,26398.98,631844.9202
286,26400.42,108124.3868
287,26402.760000000002,132717.87360000002
288,26403.3,199931.655
289,26388.45,379348.629
290,26378.010000000002,348775.91000000003
291,26378.64,419420.376
292,26381.97,139062.2952
293,26382.06,138769.6356
294,26380.89,293121.0
295,26376.84,683160.156
296,26377.739999999998,527203.0967999999
297,26376.93,214884.0564
298,26378.010000000002,352527.44920000003
299,26379.989999999998,140370.85789999997
300,26382.239999999998,138301.5648
301,26382.239999999998,176848.9488
302,26382.239999999998,740549.4768000001
303,26382.33,151551.829
304,26382.33,647950.0248
305,26382.42,139123.2948
306,26383.5,138747.895
307,26387.010000000002,141375.7358
308,26387.37,116808.0912
309,26388.09,101476.86609999998
310,26388.09,200051.0423
311,26384.760000000002,102607.40000000001
312,26377.739999999998,527554.7999999999
313,26362.44,365354.1268
314,26362.530000000002,437266.49760000006
315,26363.88,111607.092
316,26367.660000000003,253422.51
317,26370.0,169910.7
318,26376.93,279536.84260000003
319,26379.0,114836.58
320,26378.37,145051.72569999998
321,26374.14,1165033.6776
322,26374.23,463102.17410000006
323,26382.06,117458.7938
324,26382.06,141994.10960000003
325,26383.5,267411.43
326,26378.19,173099.5446
327,26378.19,329991.1569
328,26384.4,176804.796
329,26384.489999999998,281141.399
330,26384.489999999998,144792.2179
331,26386.2,491662.86
332,26388.0,201604.32
333,26384.489999999998,1087656.6261
334,26391.42,139082.78340000001
335,26392.410000000003,130906.35360000002
336,26392.5,151111.72499999998
337,26396.910000000003,131867.23040000003
338,26396.910000000003,129638.15800000001
339,26396.910000000003,262649.25450000004
340,26398.89,168512.91449999998
341,26398.98,983127.3474000001
342,26403.39,368826.02119999996
343,26394.210000000003,686190.8062
344,26394.3,100855.553
345,26394.660000000003,129216.5244
346,26396.280000000002,257950.314
347,26397.27,293303.0
348,26394.3,239015.05000000002
349,26394.39,264618.42329999997
350,26396.19,144651.1212
351,26388.81,180001.0051
352,26388.81,338421.8278
353,26392.86,146978.9048
354,26388.0,101095.36
355,26384.67,227816.9673
356,26384.67,310606.1985
357,26387.460000000003,247690.29120000004
358,26388.0,619209.08
359,26387.460000000003,102676.5388
360,26384.67,249833.5086
361,26367.93,336571.9776
362,26362.350000000002,204776.87649999998
363,26362.44,105449.76
364,26356.59,200046.51810000002
365,26356.59,132163.6563
366,26354.97,191073.5325
367,26356.59,179459.09279999998
368,26347.59,155714.25689999998
369,26348.58,121262.02040000001
370,26337.600000000002,138506.512
371,26339.22,183789.22400000002
372,26340.84,122192.23
373,26336.25,117050.0
374,26335.98,499008.29660000006
375,26334.989999999998,108470.89769999999
376,26334.81,180013.05680000002
377,26334.09,216583.2602
378,26334.09,880904.5706
379,26336.7,102274.185
380,26335.62,157545.5312
381,26330.94,366380.4018
382,26322.12,387841.8148
383,26325.989999999998,251062.1913
384,26330.760000000002,107166.1932
385,26332.56,129673.22880000001
386,26330.04,130626.25399999999
387,26321.760000000002,196740.53280000002
388,26317.260000000002,113485.8734
389,26316.09,128890.36080000001
390,26316.18,194535.0506
391,26309.7,228075.86599999998
392,26313.660000000003,127972.0998
393,26309.52,495495.95999999996
394,26313.48,139461.444
395,26304.93,188518.665
396,26304.93,153474.6527
397,26304.57,210758.0603
398,26298.989999999998,188329.9895
399,26298.989999999998,301327.98319999996
400,26298.989999999998,143387.93769999998
401,26292.15,114224.785
402,26290.98,185964.8652
403,26290.98,100431.5436
404,26296.92,312319.7532
405,26298.989999999998,133686.5325
406,26296.29,177266.2127
407,26296.29,166981.4415
408,26298.989999999998,129069.59869999999
409,26299.62,119809.37999999999
410,26307.54,107130.14899999999
411,26300.43,135505.6599
412,26303.58,162059.279
413,26303.58,161650.1122
414,26305.29,109166.95349999999
415,26309.34,121666.08119999999
416,26310.600000000002,118719.274
417,26311.14,237765.00179999997
418,26311.23,155937.8898
419,26311.32,797700.7528
420,26308.08,149371.432
421,26316.989999999998,131994.3254
422,26316.45,112137.3175
423,26315.460000000003,115495.63
424,26314.29,116016.7808
425,26309.160000000003,300801.396
426,26307.0,100375.82
427,26305.47,144913.9114
428,26299.98,107040.91859999999
429,26306.460000000003,114316.18340000001
430,26307.0,202417.75
431,26307.45,158137.005
432,26298.18,104082.3524
433,26298.18,141075.1256
434,26298.18,204541.4
435,26293.86,469549.9088
436,26295.75,811194.6699999999
437,26296.2,205986.9
438,26296.56,373937.0832
439,26297.910000000003,139612.68219999998
440,26298.0,149460.30000000002
441,26300.43,183167.8836
442,26282.88,190434.0672
443,26282.88,114242.9184
444,26282.88,102620.0448
445,26273.52,102641.8848
446,26273.7,165787.04700000002
447,26274.33,437963.8874
448,26271.36,228823.5456
449,26271.45,102721.3695
450,26271.54,129372.73920000001
451,26271.72,111479.66519999999
452,26281.710000000003,359913.4175
453,26284.5,105634.485
454,26276.31,102010.47460000002
455,26278.739999999998,1596959.0298
456,26278.83,188419.21110000001
457,26279.55,668756.1485
458,26281.260000000002,104628.6162
459,26281.8,144316.284
460,26281.98,139498.9094
461,26282.34,179508.3822
462,26282.07,123292.11060000001
463,26264.07,429154.9038
464,26267.4,256399.01
465,26266.59,119658.90999999999
466,26260.29,179445.315
467,26260.38,131972.9986
468,26259.75,108715.365
469,26259.75,787442.37
470,26257.59,116904.62569999999
471,26257.86,175052.40000000002
472,26257.410000000003,150600.8338
473,26254.530000000002,199826.145
474,26251.29,335433.14999999997
475,26251.29,114338.95199999999
476,26257.23,128193.6318
477,26255.7,287529.088
478,26249.489999999998,156505.2926
479,26257.23,182867.0196
480,26252.73,113411.7936
481,26252.64,102531.144
482,26251.2,244982.03199999998
483,26247.15,218726.25
484,26242.2,668068.096
485,26239.86,113764.3708
486,26242.83,168099.9055
487,26242.83,289720.8432
488,26257.59,145758.7996
489,26257.59,168019.4009
490,26253.72,104577.318
491,26261.37,150302.57429999998
492,26259.84,249760.256
493,26257.59,247317.3227
494,26260.92,219745.5428
495,26260.47,250670.77529999998
496,26262.0,135395.19999999998
497,26262.0,334431.98
498,26268.75,191674.3125
499,26271.989999999998,135038.0286
500,26272.350000000002,204953.5215
501,26269.29,207089.56949999998
502,26267.22,127512.76019999999
503,26267.22,139099.5228
504,26267.22,197062.52159999998
505,26271.9,151005.043
506,26274.33,200122.81350000002
507,26268.3,145964.187
508,26272.710000000003,139508.0901
509,26271.989999999998,185451.05829999998
510,26272.98,140326.90540000002
511,26274.15,178956.155
512,26276.850000000002,238097.4575
513,26273.61,956125.8608000001
514,26272.530000000002,993627.0846
515,26272.62,266813.052
516,26272.8,125408.83200000001
517,26278.02,204180.21540000002
518,26277.660000000003,149052.727
519,26278.2,112762.676
520,26280.0,215379.2
521,26286.48,107132.0096
522,26281.98,390725.43600000005
523,26275.86,107001.141
524,26274.06,368012.0004
525,26274.06,324105.1268
526,26273.43,262734.3
527,26271.54,185039.2134
528,26269.29,555683.0478
529,26234.910000000003,304091.75680000003
530,26235.0,122546.59999999999
531,26235.09,381195.8577
532,26235.27,148462.4779
533,26235.45,110888.502
534,26236.350000000002,208695.58849999998
535,26236.44,192138.1956
536,26236.710000000003,157099.5891
537,26226.09,154588.23049999998
538,26225.100000000002,106823.574
539,26228.7,148512.728
540,26229.69,164168.71529999998
541,26230.410000000003,120747.3207
542,26230.95,116465.418
543,26203.5,140276.06999999998
544,26172.989999999998,147499.3392
545,26172.989999999998,145260.0945
546,26162.73,102005.5773
547,26136.0,136749.36
548,26143.11,126939.323
549,26134.65,131021.71199999998
550,26128.710000000003,144085.31970000002
551,26125.83,219398.9146
552,26125.92,136870.792
553,26126.010000000002,197309.4333
554,26128.8,222123.832
555,26129.97,104810.21299999999
556,26133.12,232120.17919999998
557,26135.460000000003,136601.3376
558,26137.44,111142.20319999999
559,26135.460000000003,152660.1258
560,26142.39,102623.4043
561,26139.69,108799.19859999999
562,26140.32,150858.6912
563,26140.410000000003,139473.6098
564,26139.510000000002,178097.1948
565,26139.42,228080.9614
566,26139.510000000002,792637.0749
567,26130.42,130506.931
568,26130.33,265542.22020000004
569,26121.87,188512.8285
570,26105.22,143114.6172
571,26103.69,111984.8301
572,26101.17,101794.563
573,26102.52,130454.5944
574,26103.06,120422.1168
575,26103.15,586189.7385
576,26104.05,122369.98550000001
577,26105.94,180711.11800000002
578,26106.57,142251.79919999998
579,26105.4,129511.79
580,26107.2,152553.07200000001
581,26107.739999999998,113713.71199999998
582,26111.61,138971.791
583,26105.22,181518.2964
584,26107.29,184839.6132
585,26104.77,111960.458
586,26083.350000000002,160789.362
587,26055.0,106130.7
588,26025.84,361990.5168
589,26026.83,171632.4845
590,26027.280000000002,227594.10400000002
591,26027.73,129733.7742
592,26028.09,112875.1503
593,26029.17,108107.8194
594,26032.05,139734.25950000001
595,26031.42,122665.83579999999
596,26034.660000000003,127598.76139999999
597,26035.83,142213.4892
598,26037.27,142481.72749999998
599,26038.62,144659.0
600,26038.98,165260.72639999999
601,26039.43,138876.96
602,26039.88,124904.62440000002
603,26040.69,154999.9737
604,26012.34,468106.50960000005
605,26027.280000000002,146041.96
606,26038.8,108610.728
607,26041.23,101271.45
608,26029.17,118895.46429999999
609,26031.600000000002,120873.39600000001
610,26034.030000000002,118570.5433
611,26010.09,110600.68269999999
612,25947.0,149252.90999999997
613,25947.0,101308.62
614,25952.760000000002,106175.6248
615,25959.239999999998,139660.7112
616,25964.910000000003,122323.57600000002
617,25971.210000000003,144544.2121
618,25968.960000000003,124362.46399999999
619,25973.82,156477.8356
620,25977.600000000002,154537.856
621,25979.04,347166.57119999995
622,25980.210000000003,149934.6786
623,25981.65,171680.9695
624,25965.54,100371.2374
625,25966.98,238838.51160000003
626,25974.0,522654.6
627,25977.510000000002,104487.31800000001
628,25977.510000000002,156355.7463
629,25984.260000000002,165086.66520000002
630,25984.710000000003,185877.2922
631,25968.960000000003,140203.5296
632,25962.75,149978.1525
633,25968.42,111635.35220000001
634,25956.63,278918.40969999996
635,25956.63,144203.5
636,25945.38,115312.8
637,25946.37,136362.589
638,25945.739999999998,115314.4
639,25946.55,115318.0
640,25946.64,115318.4
641,25956.45,265822.8885
642,25962.660000000003,198441.2646
643,25960.95,147429.3505
644,25963.56,148713.502
645,25959.780000000002,125703.02359999999
646,25966.17,175502.4579
647,25966.98,492333.94080000004
648,25966.350000000002,107529.5405
649,25968.06,161146.239
650,25968.780000000002,167989.1524
651,25971.12,120303.99919999999
652,25970.489999999998,176310.771
653,25970.760000000002,215730.44640000002
654,25972.11,231267.2106
655,25972.92,150412.0656
656,25974.72,163958.2048
657,25975.260000000002,116455.74900000001
658,25975.350000000002,152042.38199999998
659,25976.34,110861.2466
660,25954.92,149990.59879999998
661,25954.38,118265.45820000001
662,25953.93,132451.55610000002
663,25956.45,113198.9625
664,25958.25,192235.2625
665,25960.95,180486.2935
666,25963.2,100737.216
667,25964.460000000003,159912.22420000003
668,25968.600000000002,118734.21
669,25954.47,127955.5371
670,25957.08,100338.53480000001
671,25960.77,150803.2284
672,25960.95,101074.632
673,25960.95,101853.4605
674,25964.910000000003,145951.6441
675,25965.45,449981.2485
676,25969.95,212867.02349999998
677,25970.31,111643.47710000002
678,25970.04,167333.6244
679,25966.98,257505.88500000004
680,25977.42,125124.57299999999
681,25977.510000000002,255820.7457
682,25977.600000000002,298309.44
683,25981.83,148211.9058
684,25979.850000000002,123404.2875
685,25982.82,419535.9336
686,25981.92,182768.3728
687,25969.5,113919.54
688,25972.739999999998,169573.1336
689,25969.95,158358.98400000003
690,25970.31,116664.40370000001
691,25970.67,179803.6053
692,25972.2,106947.74799999999
693,25973.37,149981.7821
694,25973.73,227501.01510000002
695,25974.36,122541.25840000002
696,25974.36,153191.0032
697,25974.45,214866.42250000002
698,25977.42,190414.4886
699,25982.55,165913.0165
700,25982.73,100148.9893
701,25986.06,301438.296
702,25988.04,245442.59999999998
703,25990.11,101332.5511
704,25992.18,343039.0156
705,25992.18,184862.1602
706,25986.15,126552.5505
707,25987.68,103777.4688
708,25988.04,170423.7912
709,25960.86,170447.4686
710,25960.95,158852.1685
711,25956.45,111468.5325
712,25957.260000000002,108645.55380000001
713,25957.350000000002,121768.81300000001
714,25936.65,118876.3125
715,25936.92,114958.1932
716,25902.63,127757.5273
717,25869.239999999998,534056.0879999999
718,25903.350000000002,114320.118
719,25903.62,114551.564
720,25904.97,172699.8
721,25905.239999999998,124661.77160000001
722,25905.600000000002,144179.056
723,25838.19,110099.3985
724,25835.489999999998,243599.9646
725,25841.34,167911.2848
726,25832.88,130915.29520000001
727,25844.760000000002,167904.79080000002
728,25838.280000000002,107889.17360000001
729,25842.780000000002,200023.1172
730,25847.37,124067.376
731,25851.239999999998,172341.59999999998
732,25851.780000000002,109266.8568
733,25852.86,138571.3296
734,25845.84,115588.34000000001
735,25849.8,118765.46999999999
736,25853.760000000002,101145.6544
737,25854.39,145588.9428
738,25857.72,125955.8272
739,25860.69,117062.72339999999
740,25861.68,131463.54
741,25862.31,110087.2329
742,25865.010000000002,238101.78650000002
743,25865.64,132259.6392
744,25865.82,105388.84659999999
745,25866.45,150025.41
746,25867.8,112007.574
747,25869.600000000002,131245.104
748,25870.23,112822.9475
749,25875.09,126356.68949999998
750,25871.22,170002.66119999997
751,25870.59,167037.7761
752,25870.32,169306.87199999997
753,25874.82,169307.5722
754,25877.52,130537.712
755,25881.48,110025.0472
756,25879.95,120945.63300000002
757,25882.29,112731.752
758,25882.38,117132.14860000001
759,25879.410000000003,234783.7585
760,25884.81,126461.67730000001
761,25885.8,159053.86000000002
762,25885.710000000003,309995.75820000004
763,25887.239999999998,132111.2148
764,25886.61,140708.1068
765,25888.23,125730.50370000002
766,25890.12,101719.4048
767,25889.67,126658.01889999998
768,25890.84,127958.28480000001
769,25892.100000000002,130783.87400000001
770,25891.2,120710.52799999999
771,25893.45,130186.51250000001
772,25895.25,115694.2225
773,25895.34,238582.39919999999
774,25895.79,169991.4748
775,25896.06,132386.41340000002
776,25897.95,166178.5125
777,25898.67,171046.3272
778,25898.850000000002,119393.6985
779,25902.0,124617.40000000001
780,25902.27,308524.816
781,25902.9,113541.045
782,25903.62,178734.978
783,25904.25,111877.5775
784,25897.59,116481.6048
785,25867.08,147126.2028
786,25869.69,155218.14
787,25872.3,138876.757
788,25874.910000000003,134290.78290000002
789,25877.52,161734.5
790,25852.5,126390.00000000001
791,25855.11,145190.8066
792,25861.05,105426.8805
793,25861.05,131316.665
794,25861.05,136201.53
795,25862.13,108017.4963
796,25865.73,141226.8858
797,25868.25,161072.97
798,25860.33,105107.8746
799,25865.82,188849.2258
800,25872.210000000003,167335.7049
801,25873.29,128015.2893
802,25870.14,283163.05460000003
803,25872.12,425510.1336
804,25875.0,111722.5
805,25874.73,319207.9191
806,25894.530000000002,165638.6769
807,25895.34,173556.32319999998
808,25895.34,182964.96339999998
809,25898.4,216712.05599999998
810,25899.48,131367.918
811,25899.660000000003,106735.3766
812,25896.510000000002,100996.389
813,25897.23,383422.8775
814,25897.32,330823.87559999997
815,25897.32,165685.2984
816,25898.13,102930.6789
817,25898.22,118469.9686
818,25898.31,153030.23619999998
819,25899.39,108029.2334
820,25899.48,220001.694
821,25899.75,205701.56999999998
822,25900.47,133387.42049999998
823,25894.17,120148.9488
824,25902.81,101826.8242
825,25915.5,187282.68
826,25916.760000000002,174074.238
827,25920.0,832377.6
828,25920.0,230572.80000000002
829,25920.0,119145.59999999999
830,25920.0,162057.6
831,25920.0,134697.59999999998
832,25920.0,201830.4
833,25920.0,360604.80000000005
834,25920.0,192614.4
835,25920.0,1005811.2
836,25920.0,349603.19999999995
837,25919.910000000003,107164.42790000001
838,25919.910000000003,146188.2924
839,25919.910000000003,135244.3304
840,25920.0,231292.80000000002
841,25920.0,111513.59999999999
842,25920.0,144000.0
843,25920.0,192729.6
844,25921.710000000003,179867.8655
845,25926.210000000003,173705.60700000002
846,25926.210000000003,216915.95700000002
847,25926.210000000003,168145.8753
848,25917.210000000003,103956.80900000001
849,25919.73,111339.64020000001
850,25923.510000000002,351090.7371
851,25923.510000000002,102858.72690000001
852,25923.510000000002,144854.8131
853,25926.210000000003,102178.07430000001
854,25930.260000000002,115476.09120000001
855,25935.39,149560.749
856,25938.0,235459.4
857,25939.260000000002,131310.2984
858,25945.92,139733.1936
859,25945.92,113902.5888
860,25945.83,361165.9536
861,25948.08,671939.9472
862,25945.2,108479.764
863,25945.83,123156.20640000001
864,25948.260000000002,452883.6312
865,25952.850000000002,135300.858
866,25953.210000000003,179711.5608
867,25940.34,125753.0038
868,25940.7,162158.198
869,25952.850000000002,150613.03949999998
870,25952.850000000002,176248.688
871,25951.05,119865.0165
872,25951.05,283933.32149999996
873,25953.57,113301.7517
874,25956.45,152479.7235
875,25949.160000000003,347545.74960000004
876,25951.95,134892.469
877,25952.31,118400.2054
878,25951.5,137542.94999999998
879,25952.94,173106.1098
880,25953.3,183691.69
881,25954.11,162559.24229999998
882,25956.72,135926.6904
883,25956.45,252815.823
884,25959.15,102769.39050000001
885,25958.52,135416.946
886,25958.61,289899.9879
887,25960.05,184085.599
888,25958.43,114620.8898
889,25954.38,132194.3088
890,25956.45,269774.03699999995
891,25961.31,461534.4
892,25961.58,221308.0464
893,25958.160000000003,185139.3656
894,25963.11,115391.6
895,25962.3,133071.211
896,25965.0,187149.95
897,25966.98,383849.66880000004
898,25968.87,184032.7254
899,25969.410000000003,149266.3977
900,25968.600000000002,302245.64999999997
901,25965.989999999998,161825.8199
902,25971.3,127865.367
903,25971.48,160705.7468
904,25966.98,234164.4552
905,25972.2,110237.56
906,25973.100000000002,126258.125
907,25970.850000000002,174610.6815
908,25974.36,102714.16360000001
909,25974.45,166900.2715
910,25974.72,273369.4976
911,25974.72,154030.08959999998
912,25974.72,140985.008
913,25977.42,115455.2
914,25977.510000000002,438933.32730000006
915,25977.600000000002,350437.824
916,25977.600000000002,220434.368
917,25978.68,159595.6908
918,25981.739999999998,130081.9116
919,25986.239999999998,169834.5152
920,25986.239999999998,168708.4448
921,25983.63,206656.47060000003
922,25983.63,250972.9951
923,25983.63,363164.53530000005
924,25983.63,279901.4365
925,25986.239999999998,100537.8752
926,25987.5,110389.125
927,25988.04,223092.88559999998
928,25989.3,348632.021
929,25992.18,286491.58400000003
930,25992.18,298188.065
931,25992.18,164068.4162
932,25993.44,118067.98079999999
933,25997.489999999998,104105.50439999999
934,25996.05,243900.71800000002
935,25987.59,100485.348
936,25987.59,259760.3996
937,25991.100000000002,115516.0
938,25992.18,173887.6842
939,25996.23,115538.8
940,25993.710000000003,115845.30090000002
941,25996.14,184052.67119999998
942,25996.32,261205.24639999997
943,25997.4,144430.0
944,25997.58,158007.514
945,25998.210000000003,140794.7506
946,25998.57,249846.25769999996
947,25997.31,126809.101
948,25998.57,121124.44889999999
949,25998.57,108905.121
950,25998.57,187623.0135
951,25992.54,133832.7004
952,25992.09,112719.0303
953,25998.57,604784.5128
954,26000.82,507420.4472
955,26001.0,133645.14
956,26001.36,102214.2352
957,25997.4,128253.84000000001
958,25994.52,118332.8316
959,25998.57,214545.9771
960,26001.9,150811.02
961,26002.710000000003,120219.19589999999
962,26000.19,293715.47969999997
963,26004.600000000002,118812.128
964,26005.23,122340.15980000001
965,26001.9,143443.815
966,26005.23,210642.363
967,26009.100000000002,136287.684
968,26009.100000000002,183855.438
969,26009.100000000002,108111.159
970,26009.280000000002,260612.9856
971,26010.0,453730.0
972,26012.61,174284.48700000002
973,26014.5,164642.88
974,26017.2,220972.752
975,26017.47,162638.0958
976,26018.19,137462.77049999998
977,26019.27,157040.7496
978,26019.63,256929.39090000003
979,26020.260000000002,184223.4408
980,26020.8,144010.672
981,26022.600000000002,230126.52599999998
982,26024.489999999998,324698.8869
983,26019.09,114339.4455
984,26019.63,184768.2837
985,26023.77,111988.9569
986,26016.030000000002,144793.66030000002
987,26011.98,120406.56520000001
