,price,amount
833,31903.300000000003,116070.006
834,31901.100000000002,328842.33900000004
835,31900.88,108665.99759999999
836,31900.000000000004,4350029.0
837,31900.000000000004,112839.0
838,31900.990000000005,141263.38390000002
839,31900.000000000004,2714980.0
840,31900.000000000004,269671.0
841,31900.000000000004,162139.0
842,31900.000000000004,518084.99999999994
843,31907.700000000004,113823.468
844,31901.210000000003,105360.9963
845,31902.31,111948.10599999999
846,31905.06,103053.34379999999
847,31907.700000000004,179147.23200000002
848,31910.230000000003,131064.0174
849,31910.010000000002,114818.0178
850,31909.350000000002,110493.3765
851,31909.020000000004,409102.6446
852,31903.850000000002,123322.882
853,31903.08,104323.0716
854,31900.000000000004,452603.0
855,31900.000000000004,435000.0
856,31900.000000000004,216572.0
857,31900.000000000004,405101.0
858,31898.9,2279524.393
859,31896.81,155395.4589
860,31892.300000000003,198573.057
861,31889.000000000004,205336.17
862,31886.800000000003,186160.936
863,31885.040000000005,104843.8088
864,31884.820000000003,126756.65260000002
865,31879.43,199652.1757
866,31878.990000000005,245700.07020000002
867,31878.000000000004,565486.74
868,31875.690000000006,208582.9242
869,31873.820000000003,107704.53540000001
870,31873.050000000003,116626.38750000001
871,31872.500000000004,251995.57499999998
872,31871.510000000002,129746.01979999998
873,31870.960000000003,113054.9872
874,31870.520000000004,159787.198
875,31869.200000000004,119161.83600000001
876,31868.320000000003,148998.8816
877,31867.000000000004,1106654.0
878,31866.56,116689.54879999998
879,31866.120000000003,262982.39759999997
880,31865.9,337662.664
881,31865.570000000003,118597.85780000001
882,31863.260000000002,150655.2866
883,31862.16,168898.4136
884,31859.300000000003,153909.382
885,31856.000000000004,342162.39999999997
886,31855.780000000002,154008.21639999998
887,31853.250000000004,148204.48500000002
888,31851.600000000002,431878.74
889,31849.290000000005,108345.49380000001
890,31848.850000000002,398487.0205
891,31847.200000000004,632427.488
892,31846.320000000003,168351.228
893,31846.100000000002,953819.646
894,31845.550000000003,231285.5445
895,31845.000000000004,2464108.2
896,31843.240000000005,495393.9692
