,price,amount
457,29753.4,187854.80000000002
458,29753.604000000003,237124.5558
459,29749.014000000003,138828.732
460,29748.402,102981.9681
461,29748.402,555449.3295
462,29748.402,392241.4299
463,29748.3,117389.12500000001
464,29746.668,102480.1876
465,29746.668,103821.70400000001
466,29746.260000000002,121026.45000000001
467,29744.322,121251.85380000001
468,29747.178000000004,291639.0
469,29743.2,115765.20000000001
470,29742.690000000002,117017.0735
471,29742.996,312301.45800000004
472,29742.18,101910.705
473,29739.221999999998,109072.97009999999
474,29739.12,107614.796
475,29741.058,176142.8739
476,29739.936,102048.8
477,29739.12,121055.712
478,29744.424000000003,550825.9068
479,29755.236,289034.1944
480,29759.010000000002,222434.012
481,29759.010000000002,149291.0335
482,29758.602,214320.28459999998
483,29762.784,189402.1872
484,29761.05,155341.01
485,29763.294,115464.0729
486,29763.294,173590.0353
487,29758.5,265842.6
488,29758.5,159762.3
489,29767.68,111716.352
490,29771.861999999997,116752.4
491,29771.861999999997,105602.54579999999
492,29771.148,145966.18740000002
493,29777.574,680884.6651
494,29773.596,732722.3596
495,29773.29,130185.17
496,29773.494000000002,315540.657
497,29772.984,202602.2372
498,29772.881999999998,148047.1152
499,29771.760000000002,307466.392
500,29770.536,121563.022
501,29769.414,109066.9609
502,29781.45,932538.9525
503,29779.614,140927.6439
504,29779.512,230119.7192
505,29777.471999999998,113387.94239999999
506,29775.024,571184.2104
507,29773.8,1026174.4500000001
508,29769.618000000002,176749.81040000002
509,29768.598,104365.20240000001
510,29768.598,108801.30720000001
511,29766.66,117607.49
512,29766.66,233464.0
513,29780.838000000003,381369.9078
514,29781.654000000002,145988.5
515,29781.858000000004,130076.64450000001
516,29781.654000000002,175273.7931
517,29789.304,675019.7876
518,29791.242,103334.71979999999
519,29791.242,244901.5335
520,29789.304,487843.6608
521,29786.652,103640.02739999999
522,29786.448,139061.8288
523,29786.856,139063.73359999998
524,29782.061999999998,145990.5
525,29781.756,606233.9214
526,29779.308,373029.6258
527,29779.206,269268.25190000003
528,29779.206,1726026.136
529,29778.186,113011.1353
530,29780.736,199998.08
531,29777.37,291993.38700000005
532,29776.451999999997,177432.6228
533,29771.760000000002,396898.424
534,29779.818000000003,248165.15000000002
535,29779.818000000003,604997.4398
536,29779.818000000003,145979.5
537,29779.818000000003,378933.5861
538,29772.881999999998,138589.8468
539,29772.881999999998,121397.46689999998
540,29767.68,145920.0
541,29767.68,315070.464
542,29767.374,196814.8728
543,29765.232,177132.312
544,29764.62,741985.287
545,29764.62,408183.828
546,29764.62,1768193.514
547,29763.600000000002,145258.03999999998
548,29763.396,310152.0942
549,29760.54,234145.42500000002
550,29757.378,121246.72839999999
551,29756.664,169992.2364
552,29755.746,153387.9534
553,29753.4,195380.66
554,29751.971999999998,209693.0654
555,29751.462,277155.28620000003
556,29744.832,175027.9232
557,29744.322,100489.1506
558,29743.811999999998,166302.9018
559,29743.2,170877.6
560,29744.424000000003,138748.9896
561,29739.528000000002,119628.7092
562,29738.100000000002,526860.005
563,29735.652,171184.0672
564,29733.0,372362.1
565,29733.0,172859.5
566,29733.0,258589.65000000002
567,29733.0,112285.8
568,29733.0,1073419.5999999999
569,29733.0,149160.55
570,29728.920000000002,154124.048
571,29728.512,135731.0592
572,29728.41,124363.84850000001
573,29733.204,435503.988
574,29733.102,463923.8415
575,29733.0,420255.55
576,29732.082,155627.0449
577,29731.98,183114.018
578,29731.878,101350.7253
579,29729.43,170769.3435
580,29729.124,128680.473
581,29726.88,125552.352
582,29723.514000000003,125596.41699999999
583,29722.8,235043.24000000002
584,29722.8,365998.4
585,29720.046,102708.9825
586,29718.516,138744.67959999997
587,29717.7,256096.64999999997
588,29713.62,165726.259
589,29712.600000000002,247779.78
590,29712.600000000002,429696.63
591,29726.88,106492.17599999999
592,29726.778000000002,129602.92330000001
593,29727.9,178279.965
594,29723.615999999998,262995.72000000003
595,29724.228000000003,121985.9004
596,29719.536,186999.9824
597,29715.66,262633.995
598,29719.74,141605.82
599,29719.638000000003,114682.83840000001
600,29718.108000000004,298783.52700000006
601,29718.108000000004,486561.18
602,29713.926,146821.752
603,29713.824,112446.432
604,29710.662,129445.27639999999
605,29710.56,222508.79200000002
606,29707.5,904535.125
607,29707.5,171313.25
608,29707.5,526813.0
609,29707.5,178944.0
610,29707.398,103568.1444
611,29706.684,141660.1088
612,29706.684,359363.5038
613,29702.4,378792.95999999996
614,29700.36,103747.43400000001
615,29699.544,178139.0296
616,29697.3,124291.935
617,29693.322,184564.37399999998
618,29693.322,186194.5956
619,29693.322,160052.8278
620,29692.914,103604.98130000001
621,29692.811999999998,111988.4782
622,29692.608000000004,143164.94720000002
623,29692.404000000002,119089.8282
624,29692.2,182461.47999999998
625,29692.2,179346.71
626,29689.14,275905.25299999997
627,29688.12,104694.282
628,29687.100000000002,146107.09999999998
629,29685.365999999998,110970.8829
630,29685.162,115335.58529999999
631,29685.06,102820.899
632,29687.100000000002,541469.4199999999
633,29684.142,149322.8751
634,29683.02,341296.528
635,29682.102,502442.3265999999
636,29682.0,2173391.6999999997
637,29682.0,114945.0
638,29682.0,1504004.4
639,29680.98,200608.506
640,29680.775999999998,106356.11399999999
641,29676.798000000003,424087.26240000007
642,29671.8,976144.0399999999
643,29671.8,221229.45
644,29670.78,136543.766
645,29669.760000000002,302195.23199999996
646,29667.924000000003,296097.516
647,29667.618000000002,127774.3587
648,29665.68,113805.692
649,29665.272,160017.96719999998
650,29665.170000000002,144719.496
651,29662.314000000002,110477.5793
652,29661.600000000002,780972.4800000001
653,29661.600000000002,141968.56
654,29659.254,132274.4573
655,29658.54,100955.344
656,29658.131999999998,149395.5708
657,29657.52,214406.424
658,29656.704,186459.2576
659,29656.602,291158.05139999994
660,29656.5,289499.775
661,29656.194,106878.5972
662,29655.99,249226.61399999997
663,29653.541999999998,145186.0674
664,29653.440000000002,136347.68000000002
665,29661.701999999997,132052.7341
666,29661.600000000002,154705.6
667,29661.600000000002,241364.00000000003
668,29661.600000000002,109486.2
669,29660.07,129137.6185
670,29658.336,169256.05279999998
671,29651.604000000003,120699.4704
672,29651.4,442125.63
673,29650.38,462633.13499999995
674,29651.502,138722.5172
675,29650.38,374205.23699999996
676,29650.38,100375.257
677,29650.38,185867.18600000002
678,29650.38,1717861.6239999998
679,29650.38,335310.915
680,29650.38,155054.046
681,29650.38,125810.63200000001
682,29650.38,130490.741
683,29650.38,100636.87800000001
684,29649.36,247514.02000000002
685,29647.932,230352.805
686,29647.728000000003,470323.4184
687,29647.32,235463.66600000003
688,29646.912,539806.3232
689,29646.504,124689.708
690,29646.3,589380.07
691,29644.872,145753.954
692,29644.668,180716.2212
693,29644.056,285222.31919999997
694,29643.24,123862.24399999999
695,29642.22,127752.156
696,29641.2,997833.2200000001
697,29640.078,102636.03480000001
698,29639.16,190620.47999999998
699,29638.854000000003,101992.527
700,29636.100000000002,536006.64
701,29633.04,238255.45200000002
702,29632.122,275491.5813
703,29632.02,581426.714
704,29631.0,5574259.25
705,29630.898,147922.0908
706,29628.041999999998,123624.4576
707,29626.920000000002,133350.18600000002
708,29625.594,116846.8281
709,29625.9,143772.75
710,29620.8,4042106.64
711,29620.8,212311.44
712,29620.8,917751.12
713,29620.188000000002,262835.6094
714,29619.066,149808.58969999998
715,29618.760000000002,112231.87000000001
716,29617.025999999998,253951.4798
717,29615.7,169767.64500000002
718,29615.394,111667.4562
719,29615.394,145957.4369
720,29613.66,108786.651
721,29611.824,133108.052
722,29610.600000000002,183063.18
723,29610.600000000002,394372.55000000005
724,29610.600000000002,250499.87
725,29610.600000000002,111010.72
726,29610.600000000002,107381.97
727,29610.600000000002,176850.75999999998
728,29610.600000000002,295264.13
729,29610.600000000002,157545.81
730,29609.58,212492.28
731,29608.865999999998,118551.57719999999
732,29608.56,111351.408
733,29608.254,231234.6582
734,29607.336,742476.5172
735,29605.5,374799.825
736,29612.946,102077.5668
737,29625.492,178566.2008
738,29621.922,132921.1147
739,29620.29,130271.197
740,29619.78,593353.887
741,29620.8,157222.56
742,29617.332,119601.7554
743,29617.128,659416.6440000001
744,29617.434,194662.0368
745,29616.516,497005.7886
746,29617.025999999998,389696.1823
747,29615.496,859023.5928
748,29615.190000000002,362495.7325
749,29614.986,108268.9047
750,29614.782,104667.93049999999
751,29612.844,138454.5618
752,29610.804,187273.8202
753,29611.416,140073.61000000002
754,29611.926,141788.86920000002
755,29611.824,108170.2512
756,29610.396,148574.5164
757,29610.192,103287.31679999999
758,29609.886,151620.03389999998
759,29609.988,170344.5192
760,29609.682,164711.1134
761,29610.701999999997,333991.3005
762,29609.478000000003,120760.22400000002
763,29609.274,102413.2536
764,29608.662,130278.1128
765,29608.865999999998,167725.51739999998
766,29608.662,145140.5
767,29608.56,216955.272
768,29608.458000000002,141017.5382
769,29608.254,103861.1106
770,29607.846,127894.28379999999
771,29607.744000000002,306120.8512
772,29607.642,357294.57389999996
773,29607.336,168558.6276
774,29605.602,721186.6597
775,29605.5,188575.425
776,29603.46,103089.696
777,29603.766,228558.4875
778,29602.541999999998,191836.081
779,29602.440000000002,445487.7
780,29602.236,163479.7994
781,29601.93,130683.81450000001
782,29600.604000000003,155112.96899999998
783,29600.4,355059.7
784,29614.170000000002,102255.987
785,29610.906,102593.0802
786,29610.804,150376.436
787,29610.701999999997,115713.9786
788,29610.192,145148.0
789,29609.58,116145.02900000001
790,29610.396,145149.0
791,29610.498000000003,147762.191
792,29609.478000000003,140732.1072
793,29608.662,350020.82979999995
794,29609.274,274611.50200000004
795,29608.662,218494.5087
796,29618.046,138943.4805
797,29624.676,260377.667
798,29617.536,113737.14559999999
799,29612.946,111454.9997
800,29612.538,142488.5652
801,29608.764000000003,152543.191
802,29607.234,106092.5885
803,29605.398,110062.4208
804,29604.378,108984.7445
805,29613.456,115608.6096
806,29611.824,132091.96
807,29611.416,107384.9292
808,29605.602,119583.412
809,29601.216,142985.4816
810,29600.4,1001799.42
811,29598.87,135197.1915
812,29598.36,223960.924
813,29598.156,176631.3486
814,29597.136,115370.7968
815,29596.932,156776.6898
816,29596.32,327213.432
817,29595.3,421442.875
818,29592.342,308340.5988
819,29592.444,131454.2782
820,29591.22,676681.575
821,29590.2,1546058.94
822,29588.772,166799.44999999998
823,29588.16,164214.288
824,29587.14,491494.60799999995
825,29586.12,240401.728
826,29585.304,206284.9824
827,29585.100000000002,377297.04
828,29584.896,237172.24959999998
829,29584.386,270436.0932
830,29583.774,230985.46680000002
831,29583.774,234262.8849
832,29582.958000000002,112299.2288
833,29583.06,116070.006
834,29581.02,328842.33900000004
835,29580.816,108665.99759999999
836,29580.0,4350029.0
837,29580.0,112839.0
838,29580.918,141263.38390000002
839,29580.0,2714980.0
840,29580.0,269671.0
841,29580.0,162139.0
842,29580.0,518084.99999999994
843,29587.14,113823.468
844,29581.122,105360.9963
845,29582.142,111948.10599999999
846,29584.692,103053.34379999999
847,29587.14,179147.23200000002
848,29589.486,131064.0174
849,29589.282,114818.0178
850,29588.670000000002,110493.3765
851,29588.364,409102.6446
852,29583.57,123322.882
853,29582.856,104323.0716
854,29580.0,452603.0
855,29580.0,435000.0
856,29580.0,216572.0
857,29580.0,405101.0
858,29578.98,2279524.393
859,29577.041999999998,155395.4589
860,29572.86,198573.057
861,29569.8,205336.17
862,29567.760000000002,186160.936
863,29566.128,104843.8088
864,29565.924000000003,126756.65260000002
865,29560.926,199652.1757
866,29560.518000000004,245700.07020000002
867,29559.600000000002,565486.74
868,29557.458000000002,208582.9242
869,29555.724000000002,107704.53540000001
870,29555.010000000002,116626.38750000001
871,29554.5,251995.57499999998
872,29553.582,129746.01979999998
873,29553.072,113054.9872
874,29552.664,159787.198
875,29551.440000000002,119161.83600000001
876,29550.624,148998.8816
877,29549.4,1106654.0
878,29548.992,116689.54879999998
879,29548.584000000003,262982.39759999997
880,29548.38,337662.664
881,29548.074,118597.85780000001
882,29545.932,150655.2866
883,29544.912,168898.4136
884,29542.260000000002,153909.382
885,29539.2,342162.39999999997
886,29538.996,154008.21639999998
887,29536.65,148204.48500000002
888,29535.12,431878.74
889,29532.978000000003,108345.49380000001
890,29532.57,398487.0205
891,29531.04,632427.488
892,29530.224000000002,168351.228
893,29530.02,953819.646
894,29529.510000000002,231285.5445
895,29529.0,2464108.2
896,29527.368000000002,495393.9692
897,29526.144,149975.4432
898,29524.716,271801.06200000003
899,29523.9,211124.83
900,29524.308,167883.32
901,29520.33,152695.354
902,29519.106,170632.00879999998
903,29518.8,285493.10000000003
904,29518.698,126612.0625
905,29517.27,154647.344
906,29515.842,249987.60689999996
907,29514.108000000004,387010.97500000003
908,29512.782,250482.5037
909,29513.088000000003,512804.3712
910,29512.374,102425.29800000001
911,29511.66,126755.47300000001
912,29511.354000000003,145791.87529999999
913,29511.15,159794.19749999998
914,29509.11,144941.805
915,29508.600000000002,610249.42
916,29508.192,213905.4624
917,29506.968,122106.7764
918,29507.07,106283.309
919,29506.56,352574.46400000004
920,29505.234,150679.1803
921,29503.5,258155.62500000003
922,29501.46,109791.708
923,29501.052,469269.185
924,29500.848,263656.5984
925,29499.318000000003,259767.5238
926,29498.4,351291.24
927,29498.4,125397.12000000001
928,29497.992,111456.1384
929,29497.992,103763.5248
930,29497.482,181380.5952
931,29502.275999999998,148697.25579999998
932,29497.38,217384.12300000002
933,29493.3,192111.26
934,29493.3,165596.20500000002
935,29492.28,308338.896
936,29492.994000000002,114357.6385
937,29495.646,149791.614
938,29491.260000000002,125424.594
939,29490.24,112641.152
940,29489.22,116366.77500000001
941,29488.2,292135.55
942,29486.16,217503.792
943,29483.100000000002,471382.74
944,29482.08,128825.128
945,29480.55,145003.8425
946,29480.244000000002,183182.1436
947,29479.02,365568.74899999995
948,29478.0,8319558.600000001
949,29477.184,299251.216
950,29476.98,690339.312
951,29473.002,256646.27819999997
952,29472.9,150138.41999999998
953,29471.166,100577.57729999999
954,29470.86,546077.7
955,29467.8,1063643.1300000001
956,29468.004,144479.89020000002
957,29467.596,662154.216
958,29466.78,115151.554
959,29466.576,1295778.2352
960,29466.372,207824.58839999998
961,29465.760000000002,2948193.728
962,29465.046,326513.1519
963,29464.536,203016.43039999998
964,29459.64,115845.702
965,29459.232,174011.64
966,29458.62,4309276.248
967,29457.804,740055.125
968,29457.600000000002,1126810.9600000002
969,29452.5,137907.0
970,29451.48,251146.05200000003
971,29447.91,248834.8395
972,29447.4,254315.83
973,29446.788,118739.84220000001
974,29445.36,102106.116
975,29443.32,251163.06600000002
976,29442.504,154082.4376
977,29442.3,173536.37999999998
978,29441.994000000002,183694.9508
979,29441.28,686703.424
980,29440.260000000002,828137.196
981,29440.158000000003,262017.4062
982,29440.056,309899.8836
983,29438.22,107103.171
984,29437.71,258878.68500000003
985,29437.2,529465.56
986,29436.894,149839.5624
987,29436.486,591904.243
988,29435.16,331578.42
989,29432.61,516657.72750000004
990,29432.100000000002,985109.7000000001
991,29429.244000000002,162928.3734
992,29428.122,106633.6656
993,29428.02,1687870.053
994,29427.0,918295.5
