,price,amount
891,27692.064000000002,461534.4
892,27692.352,221308.0464
893,27688.704,185139.3656
894,27693.984,115391.6
895,27693.12,133071.211
896,27696.0,187149.95
897,27698.112,383849.66880000004
898,27700.127999999997,184032.7254
899,27700.704,149266.3977
900,27699.84,302245.64999999997
901,27697.055999999997,161825.8199
902,27702.719999999998,127865.367
903,27702.912,160705.7468
904,27698.112,234164.4552
905,27703.68,110237.56
906,27704.64,126258.125
907,27702.239999999998,174610.6815
908,27705.984,102714.16360000001
909,27706.079999999998,166900.2715
910,27706.368,273369.4976
911,27706.368,154030.08959999998
912,27706.368,140985.008
913,27709.248,115455.2
914,27709.344,438933.32730000006
915,27709.44,350437.824
916,27709.44,220434.368
917,27710.592,159595.6908
918,27713.855999999996,130081.9116
919,27718.656,169834.5152
920,27718.656,168708.4448
921,27715.872,206656.47060000003
922,27715.872,250972.9951
923,27715.872,363164.53530000005
924,27715.872,279901.4365
925,27718.656,100537.8752
926,27720.0,110389.125
927,27720.575999999997,223092.88559999998
928,27721.92,348632.021
929,27724.992,286491.58400000003
930,27724.992,298188.065
931,27724.992,164068.4162
932,27726.336,118067.98079999999
933,27730.656,104105.50439999999
934,27729.12,243900.71800000002
935,27720.095999999998,100485.348
936,27720.095999999998,259760.3996
937,27723.84,115516.0
938,27724.992,173887.6842
939,27729.311999999998,115538.8
940,27726.624,115845.30090000002
941,27729.215999999997,184052.67119999998
942,27729.408,261205.24639999997
943,27730.559999999998,144430.0
944,27730.752,158007.514
945,27731.424,140794.7506
946,27731.807999999997,249846.25769999996
947,27730.464,126809.101
948,27731.807999999997,121124.44889999999
949,27731.807999999997,108905.121
950,27731.807999999997,187623.0135
951,27725.375999999997,133832.7004
952,27724.895999999997,112719.0303
953,27731.807999999997,604784.5128
954,27734.208,507420.4472
955,27734.399999999998,133645.14
956,27734.784,102214.2352
957,27730.559999999998,128253.84000000001
958,27727.487999999998,118332.8316
959,27731.807999999997,214545.9771
960,27735.36,150811.02
961,27736.224000000002,120219.19589999999
962,27733.535999999996,293715.47969999997
963,27738.239999999998,118812.128
964,27738.912,122340.15980000001
965,27735.36,143443.815
966,27738.912,210642.363
967,27743.039999999997,136287.684
968,27743.039999999997,183855.438
969,27743.039999999997,108111.159
970,27743.232,260612.9856
971,27744.0,453730.0
972,27746.784,174284.48700000002
973,27748.8,164642.88
974,27751.68,220972.752
975,27751.967999999997,162638.0958
976,27752.735999999997,137462.77049999998
